id,created_at,edit_history_tweet_ids,text,clean_text,nouns
1.4416603196888433e+18,2021-09-25 07:06:19+00:00,['1441660319688843265'],I also suspect class played a part in why it didn’t capture people’s attention on social. But @mlothianmclean makes an excellent point that women are more likely to be killed by someone they know rather than a stranger and there are so many we just don’t hear about.,i also suspect class played a part in why it didn’t capture people’s attention on social but  makes an excellent point that women are more likely to be killed by someone they know rather than a stranger and there are so many we just don’t hear about,class part capture attention point woman someone stranger hear
1.4416594575287624e+18,2021-09-25 07:02:54+00:00,['1441659457528762369'],"The other day I learned that a woman, her two children and one of the child’s best friends were all killed. I read it in an article didn’t see anything on social media at the time and there still isn’t that much. The suspect was reported to be the woman’s partner not a stranger https://t.co/yEVY3lBBnE",the other day i learned that a woman her two children and one of the child’s best friends were all killed i read it in an article didn’t see anything on social media at the time and there still isn’t that much the suspect was reported to be the woman’s partner not a stranger ,woman child friend article anything medium time suspect partner stranger
1.441356899799036e+18,2021-09-24 11:00:38+00:00,['1441356899799035914'],"@drunpleasant @johnmcdonnellMP @AndrewSparrow Thanks, I'll take a look!",   thanks i'll take a look,thanks look
1.4413359192823237e+18,2021-09-24 09:37:16+00:00,['1441335919282323462'],@MartinCaldwell Thanks Martin. I shall pass that on to my editors., thanks martin i shall pass that on to my editors,thanks editor
1.4412876589997957e+18,2021-09-24 06:25:30+00:00,['1441287658999795714'],@jaxjn02 I’m so sorry for your loss. Been thinking of your sister constantly. Sending love, i’m so sorry for your loss been thinking of your sister constantly sending love,loss sister love
1.4409572527945605e+18,2021-09-23 08:32:35+00:00,['1440957252794560513'],@korfqueen Aww so nice to see this! Hope you have a brilliant last 100 days of the year, aww so nice to see this hope you have a brilliant last days of the year,hope year
1.4404400600132772e+18,2021-09-21 22:17:27+00:00,['1440440060013277184'],Terrible. Thinking of Sabina’s family and friends but also the children she taught. This will be really hard for them too 😞 https://t.co/iv3tgXqU1f,terrible thinking of sabina’s family and friends but also the children she taught this will be really hard for them too  ,thinking family friend child
1.4403331881574318e+18,2021-09-21 15:12:46+00:00,['1440333188157431808'],"@rhiannonlucyc @hannahfearn Haha! P.S this is when it happened to me. That smile says, I can’t believe how great this jumpsuit feels. https://t.co/slsRpSZQZm",  haha ps this is when it happened to me that smile says i can’t believe how great this jumpsuit feels ,smile jumpsuit
1.440260640103301e+18,2021-09-21 10:24:30+00:00,['1440260640103301126'],@hannahfearn @rhiannonlucyc Pahaha can confirm this exact thing happened to me a few years ago!,  pahaha can confirm this exact thing happened to me a few years ago,pahaha thing year
1.4399490988665938e+18,2021-09-20 13:46:32+00:00,['1439949098866593793'],"@xenatheworrier Awww baby Oscar, welcome to the world. And congrats, very happy for you", awww baby oscar welcome to the world and congrats very happy for you,awww baby world congrats
1.439378930411135e+18,2021-09-19 00:00:54+00:00,['1439378930411134978'],It’s 1am and I’ve just realised I totally forgot to go to the shop to buy the last ever Guardian Weekend magazine. Dammit!,it’s and i’ve just realised i totally forgot to go to the shop to buy the last ever guardian weekend magazine dammit,shop weekend magazine dammit
1.4384592661558313e+18,2021-09-16 11:06:28+00:00,['1438459266155831299'],@ambersunner Aww lovely. I have been there. It's the worst when you pin everything on one job. But the fact you got to the final stage is an achievement in itself even if it doesn't feel like it right now. And you are more than good enough. Don't give up, aww lovely i have been there it's the worst when you pin everything on one job but the fact you got to the final stage is an achievement in itself even if it doesn't feel like it right now and you are more than good enough don't give up,everything fact stage achievement
1.438097706606633e+18,2021-09-15 11:09:46+00:00,['1438097706606632962'],FFS!!! 'The pharmacist said it would give the wrong message': The young women denied the morning-after pill https://t.co/tuigYqQ6zA,ffs the pharmacist said it would give the wrong message the young women denied the morningafter pill ,pharmacist message woman morningafter pill
1.4378328637187072e+18,2021-09-14 17:37:23+00:00,['1437832863718707203'],"“The system is broken. Mothers, especially single mothers, want to be working. I can’t imagine anyone wanting to live like this, with the added pressure of being a strong role model for my daughter.” https://t.co/Ie304XarPs",the system is broken mothers especially single mothers want to be working i can’t imagine anyone wanting to live like this with the added pressure of being a strong role model for my daughter ,system mother mother anyone pressure role model daughter
1.4377882861022208e+18,2021-09-14 14:40:14+00:00,['1437788286102220816'],"@Lucy_Webster_ @DrFrancesRyan Surely not!! I reckon your opinions on feminism and disabilities would go down well or what you have to say about dating, for example!",  surely not i reckon your opinions on feminism and disabilities would go down well or what you have to say about dating for example,opinion feminism disability example
1.4377373535697838e+18,2021-09-14 11:17:51+00:00,['1437737353569783810'],@MaeveShearlaw I can put this in my FB group for single people if you’d like. Would you be happy for me to share your email if so? X, i can put this in my fb group for single people if you’d like would you be happy for me to share your email if so x,group people share email
1.4377231471769723e+18,2021-09-14 10:21:24+00:00,['1437723147176972293'],"@ChezSpecter Definitely but it’s still a struggle. My London studio flat was all inclusive now I have all the bills, internet and council tax (with only 25% discount) coming out. I probably pay the same now overall BUT I have so much more space the cost of living (food etc) is cheaper.", definitely but it’s still a struggle my london studio flat was all inclusive now i have all the bills internet and council tax with only discount coming out i probably pay the same now overall but i have so much more space the cost of living food etc is cheaper,struggle studio flat bill internet council discount space cost food
1.4377113678055424e+18,2021-09-14 09:34:36+00:00,['1437711367805542401'],@ChezSpecter Very important topic. I rent on my own and suffer the monthly anxiety about paying for everything myself (especially as I’m also freelance). Finding it impossible to also save for a house deposit but I’m so much happier in this house than anywhere else I’ve lived., very important topic i rent on my own and suffer the monthly anxiety about paying for everything myself especially as i’m also freelance finding it impossible to also save for a house deposit but i’m so much happier in this house than anywhere else i’ve lived,topic rent anxiety everything house deposit house
