,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,created_at,label
12002,12002,39425,39425,39425,fight,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3042743037535384,False,Another day and another fight 👊🏻 https://t.co/eiJf62VF9Y,2020-04-14 05:51:05+00:00,None
12003,12003,97799,97799,97799,mine yesterday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Collected and scoffed mine yesterday!!! 💙 https://t.co/iTbL5jhOTr,2020-04-14 08:06:32+00:00,None
12004,12004,91844,91844,91844,implementation multicomponent intervention site infection promote practice,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Evaluating the Implementation of a Multi‐Component Intervention to Prevent Surgical Site Infection and Promote Evidence‐Based Practice https://t.co/FwhNRbSiYV,2020-04-14 08:09:26+00:00,None
12005,12005,101068,101068,101068,mahuman loidee antos karong tuiga,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@loidetim2 Mahuman ra ni loidee.. antos sa gyud ta karong tuiga,2020-04-14 08:28:21+00:00,None
12006,12006,130829,130829,130829,pleasure part team journey part team,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1476879460720269,False,@UHDBTrust Pleasure to be part of the team in his journey. Lovely to see him be part of the team now. 👍🏻👍🏻👍🏻,2020-04-14 09:04:09+00:00,None
12007,12007,98864,98864,98864,challenge activity calorie course managing live class week instructor walk,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@Nikki_King93 Oh dear 😬 I must admit, it’s a challenge trying to keep some activity up to balance the calories. Of course we’re not dancing, but I’m managing to do a live streamed Zumba class twice a week by one of our local instructors, as well as having a walk most days",2020-04-14 09:04:54+00:00,None
12008,12008,136957,136957,136957,supporter solidarity response fund,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,رابط منظمة الصحة العالمية لمن لديهم القدرة على التبرع لصالح مساعدة المحتاجين #WHO Supporters of the COVID-19 Solidarity Response Fund for WHO https://t.co/GRXlJtTKW2,2020-04-14 09:05:22+00:00,None
12009,12009,101067,101067,101067,reality,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,1.0,True,Sad reality overseas. #ofwdiaries https://t.co/WJ8YGHdQuz,2020-04-14 09:21:22+00:00,Life
12010,12010,130828,130828,130828,awww,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9565709598676038,False,@SandraBarring12 Awww wishing them well soon 🙏🙏💖💖,2020-04-14 09:49:10+00:00,None
12011,12011,108358,108358,108358,birthday jeanette,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.7211861080342621,False,@JeanetteOrrey @LindaCregan @cheftonymulgrew @JoLewisSA @littlebunny69 @samward60443746 @kathbreckon @LindsayGrahamUK Happy birthday Jeanette! 🙌🙌🙌,2020-04-14 11:19:22+00:00,Life
12012,12012,77945,77945,77945,society decision covid committee repository decision tool resource decisionmakers submit model repository,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7814419191220279,False,The Society of Medical Decision Making @socmdm COVID-19 Modeling Special Committee has a repository of decision tools and resources for decisionmakers responding to the #COVID19 pandemic. Submit your model to the repository https://t.co/J1RiGn8gyf,2020-04-14 12:20:13+00:00,None
12013,12013,40511,40511,40511,gonna order,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0909670064534363,False,@martinson5760 @XtremeEdges You look fab!! Gonna order 1 definitely !!,2020-04-14 12:33:28+00:00,None
12014,12014,39424,39424,39424,barnsey,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@james79rigby Barnsey!!!,2020-04-14 12:50:19+00:00,None
12015,12015,108357,108357,108357,space shape community easter,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,It's great to see new growing spaces take shape in our #FFLGetTogethers communities! What have you been planting this easter? https://t.co/VNmvq5rTS7,2020-04-14 12:51:52+00:00,None
12016,12016,105643,105643,105643,tuesday everyone,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,0.0143109503406436,False,Happy Tuesday everyone! https://t.co/NliEzDnCzG,2020-04-14 12:56:45+00:00,Life
12017,12017,91843,91843,91843,helper,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,How to Help the Helpers - NYT https://t.co/NQsg6ruBXJ,2020-04-14 13:02:34+00:00,None
12018,12018,105642,105642,105642,outlander,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,0.9344401744042992,False,@DebsterPA1 Have you ever given thought to what we all will do if and when Outlander is finished? It has given us fans so much !,2020-04-14 13:03:01+00:00,Life
12019,12019,105641,105641,105641,kind insight time surface person life thank,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.684502193200724,False,@RikRankin @Outlander_STARZ Really enjoyed your daily diary! It kind if gave me an insight to you! I have met you quite a few times but I must say when you break through surface into the real you ! I feel there is a wonderful person there ! And in ep8 you came to life! Thank you,2020-04-14 13:06:36+00:00,Life
12020,12020,105640,105640,105640,thought virus,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@theSNP @NicolaSturgeon Thoughts go out to all whom we have lost to thus terrible virus!,2020-04-14 13:08:09+00:00,None
12021,12021,105639,105639,105639,writer book episode jamie,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,1.0,False,@DebsterPA1 I totally agree! The writers seem to forget that! This is when I wonder if they have ever read the 📖 books ! I really noticed this when they were leaving to fight in the earlier episodes Brianna just looked at Jamie and he did the same! It was awkward! A little hug was needed,2020-04-14 13:11:50+00:00,Life
12022,12022,105638,105638,105638,battle scene week jamie side,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.9034082499692244,False,@DebsterPA1 @ErinConrad2 You are right I mean in the main battle scenes last week ! No Fergus ! Why? He was invisible and should have been right there with Jamie at his side !,2020-04-14 13:13:41+00:00,Life
12023,12023,42410,42410,42410,thing stomach placement ophthalmology,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0439254991152539,False,"‘Beautiful’. Literally the only thing I can’t stomach, eyes 😫 Praying I don’t get a placement in ophthalmology 🥴🤣 https://t.co/4RU3KwcUN7",2020-04-14 13:27:04+00:00,None
12024,12024,101066,101066,101066,libre,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@yzagurl Libre na visa nmo saw?,2020-04-14 13:36:21+00:00,None
12025,12025,77944,77944,77944,patient perspective lung disease,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.7147575577706191,False,"""Patient and Physician Perspectives on Systemic #Sclerosis - Associated Interstitial Lung Disease"" #openaccess #lungdisease https://t.co/D7NykZj9He",2020-04-14 14:30:39+00:00,Work
12026,12026,54855,54855,54855,contact,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@CathyGlassUK Broke mine too! Hope you are still in contact with him and he is still doing well,2020-04-14 14:42:43+00:00,None
12027,12027,101065,101065,101065,kanusa maguman,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@iambipolarnikka Kanusa ka maguman ug leave ner?,2020-04-14 14:58:44+00:00,None
12028,12028,101064,101064,101064,gyud,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@yzagurl Pag kulit email lng gyud sa HR saw,2020-04-14 15:01:24+00:00,None
12029,12029,101063,101063,101063,forget jung eunkyeong country coronavirus response woman leader,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9396532177669804,False,Don’t forget Jung Eun-kyeong of South Korea! 💃🏻💪🏻🦠 What Do Countries With The Best Coronavirus Responses Have In Common? Women Leaders https://t.co/XTjBvQS6AL,2020-04-14 15:45:40+00:00,None
12030,12030,101062,101062,101062,week,6,6_week_mile_start_monday,week - mile - start - monday - hill - earth - office - sunset - shiv - tuesday,1.0,True,@yzagurl Cge lng saw. A week it is,2020-04-14 15:54:33+00:00,Life
12031,12031,91842,91842,91842,advice president trump,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Be Very Careful About Taking Medical Advice From President Trump — The Atlantic https://t.co/1SurURUkDO,2020-04-14 16:02:19+00:00,None
12032,12032,14103,14103,14103,system unit,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2575901296890346,False,@Blisscharity St George’s is using the wonderful @vCreateNeonatal system that we funded for the neonatal unit @StGeorgesTrust #keepingintouch,2020-04-14 16:55:01+00:00,None
12033,12033,77943,77943,77943,article journal safety risk management factor erganomics,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,This article from Journal of Patient Safety and Risk Management looks at what human factors and erganomics can offer to help overcome #COVID19 @AvMAuk https://t.co/RGVGmgYmrW,2020-04-14 17:00:57+00:00,None
12034,12034,14102,14102,14102,marcel sarah norfolk season ticket holder mother,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@marcel_beren @TheCanariescom Marcel, are you a Norwich fan?! (From Sarah, who grew up in Norfolk with a season ticket holder mother!)",2020-04-14 17:13:14+00:00,None
12035,12035,101061,101061,101061,leadership,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Gov. @NYGovCuomo showing what real, good leadership is. 👏🏼👏🏼👏🏼 #notnowTrump 🤣🤣🤣 https://t.co/MHKiQgF27W",2020-04-14 17:29:26+00:00,None
12036,12036,101060,101060,101060,eaten week consumption month food,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,What I’ve eaten in the last 2 weeks is my usual consumption for a month. 😳 I’ve shopped for food way more than the usual. #lastdaeave,2020-04-14 17:47:34+00:00,None
12037,12037,77942,77942,77942,focus coordination health system response share experience lesson call paper,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"#CallForPapers With a focus on coordination of strengthening the health system in response to COVID-19, share your experiences and lessons through this call for papers from @IntJCareCoord https://t.co/PVHS2P0lh7",2020-04-14 18:30:08+00:00,None
