,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text
1101,1101,1101,1.5369564053700362e+18,2022-06-15 06:18:56+00:00,['1536956405370036224'],"💰Alternative medicine/biotech startup idea💰

Dr Francis’s Suspension Ageing Inverter

No one wants wrinkles on their face. Take advantage of the relativistic effects of Earth’s gravity and ensure your head ages slower than your feet by using my patented inversion rig https://t.co/YcqxJPocBn"
1102,1102,1102,1.5368502143672484e+18,2022-06-14 23:16:59+00:00,['1536850214367248384'],"@Lunaaroo The people involved in the biz, producers, presenters etc"
1104,1104,1104,1.5368349456200008e+18,2022-06-14 22:16:18+00:00,['1536834945620000769'],@tomkimmerer https://t.co/qtBnWZswew
1105,1105,1105,1.536833857084871e+18,2022-06-14 22:11:59+00:00,['1536833857084870662'],Hitting the big time 🍆 https://t.co/3aACJ4iRKf
1106,1106,1106,1.5368250127113134e+18,2022-06-14 21:36:50+00:00,['1536825012711313409'],https://t.co/ukf60MDPmX
1107,1107,1107,1.53682362647287e+18,2022-06-14 21:31:20+00:00,['1536823626472869888'],@uxmsajjad Please choose one of the options only
1108,1108,1108,1.5368086700418662e+18,2022-06-14 20:31:54+00:00,['1536808670041866242'],"England cricket beat the number 1 Test team in the world
England football get spanked by Hungary the same day

Balance is restored"
1109,1109,1109,1.5368054211760005e+18,2022-06-14 20:18:59+00:00,['1536805421176000512'],This is a fantastic point I hadn’t considered before https://t.co/RA4tRsIr1h
1110,1110,1110,1.5367943662404895e+18,2022-06-14 19:35:03+00:00,['1536794366240489476'],@Lil_Bacchus Because I feel TV people are just not my people
1111,1111,1111,1.5367936957894943e+18,2022-06-14 19:32:23+00:00,['1536793695789494272'],"@kevinnbass @grepmeded Glad to hear it. I guess much of my YouTube stuff falls under debunking and makes money, what I meant was in comparison to the grifters, the revenue is more modest. What kinds of products and services are you thinking btw?"
1112,1112,1112,1.536786063112405e+18,2022-06-14 19:02:04+00:00,['1536786063112404992'],@MayuDeshp They had orange beards?
1113,1113,1113,1.536785860397568e+18,2022-06-14 19:01:15+00:00,['1536785860397568001'],no https://t.co/bCmXGhDskj
1114,1114,1114,1.5367823829755494e+18,2022-06-14 18:47:26+00:00,['1536782382975549441'],@ShivaniM_KC @AnjanBa91282506 On the other hand: https://t.co/0x3LccZk7d
1116,1116,1116,1.5367783900275098e+18,2022-06-14 18:31:34+00:00,['1536778390027509762'],"@NandovMovies Didn’t Mr Beast already do that? (and I also said at the time it seemed to misunderstand the source material but not sure many agreed). Capitalism can do capitalism with satirisation of capitalism, what a system 🙌"
1117,1117,1117,1.536775541596078e+18,2022-06-14 18:20:15+00:00,['1536775541596078081'],@ShivaniM_KC @AnjanBa91282506 https://t.co/LUevb5YvPR
1118,1118,1118,1.5367752626664776e+18,2022-06-14 18:19:09+00:00,['1536775262666477568'],"@ShivaniM_KC @AnjanBa91282506 I guess you’ve not seen my cath lab outfit then? And my computer, and my previous car…I’ve got a bit of a thing for orange"
1119,1119,1119,1.5367749740856852e+18,2022-06-14 18:18:00+00:00,['1536774974085685250'],@NotoriousB_E_G It’s a very Pakistani old man thing to do. I just kind of dig it and I’ve now got a lot more salt amongst the pepper so it’ll show up
1120,1120,1120,1.5367728083987497e+18,2022-06-14 18:09:24+00:00,['1536772808398749701'],Shall I put mehndi (henna) in my beard
1121,1121,1121,1.536769600838312e+18,2022-06-14 17:56:39+00:00,['1536769600838311939'],@YoilishPoilish @CharlesMBrenner Very scientific
1122,1122,1122,1.536766428346458e+18,2022-06-14 17:44:02+00:00,['1536766428346458112'],Nicely put https://t.co/zRzxEpgM8O https://t.co/7Lym8D3EoC
1123,1123,1123,1.5367655188242104e+18,2022-06-14 17:40:26+00:00,['1536765518824210436'],"@dnunan79 Very grateful for people like you and @mgtmccartney, both of whom I've learnt a lot from 🙌🏽"
1125,1125,1125,1.53676501987831e+18,2022-06-14 17:38:27+00:00,['1536765019878309890'],"If they are adept at ""separating out the weird stuff from real"" they are doing far better than me. I often find myself engrossed in an academic's explanation of X (a field I don't know), before they start talking about Y (a field I do know) and realise they're making it all up"
1126,1126,1126,1.5367650173196943e+18,2022-06-14 17:38:26+00:00,['1536765017319694343'],"(these were just the first guys that came to mind)

Here's a great example of the problem. I'm sure this person is sensible &amp; keen to learn about health. But when trained scientists &amp; doctors do their best to persuade you of some pet theory, they can make anything ""sound solid"" https://t.co/XH7CBnCjLz"
1127,1127,1127,1.5367638848450232e+18,2022-06-14 17:33:56+00:00,['1536763884845023234'],"@YoilishPoilish @CharlesMBrenner How do you define what ""sounds solid""?"
1130,1130,1130,1.5367520955289846e+18,2022-06-14 16:47:05+00:00,['1536752095528984576'],@grepmeded @kevinnbass No money in debunking 😂
1131,1131,1131,1.5367519968915415e+18,2022-06-14 16:46:42+00:00,['1536751996891541504'],@DrEricStrong @drjohnm @VPrasadMDMPH We overlapped comments - agree that these issues bleed into one another
1132,1132,1132,1.536751752556462e+18,2022-06-14 16:45:43+00:00,['1536751752556462085'],"@drjohnm @VPrasadMDMPH It’s a very particular brand of very scientific sounding, highly referenced rubbish. But the science is speculative at best, and the references are atrocious"
1133,1133,1133,1.5367514283116012e+18,2022-06-14 16:44:26+00:00,['1536751428311601152'],"@drjohnm @VPrasadMDMPH And why it worries me is the overlap with the guru grift and mainstream medicine being all bad leads straight into really damaging beliefs like fruit and veg is bad, sat fat is great, or antivax (pre COVID), which impacts real outcomes. These guys reach many millions."
1134,1134,1134,1.5367505870055014e+18,2022-06-14 16:41:06+00:00,['1536750587005501441'],"@drjohnm @VPrasadMDMPH 100% agree on harms of bunk science in trad medical journals being paramount. But I really don’t think you can silo them so easily. I’m not talking influencers &amp; essential oils. These are tenured professors at top colleges and practicing doctors, publishing peer rev’d nonsense &gt;"
1135,1135,1135,1.5367490303148564e+18,2022-06-14 16:34:54+00:00,['1536749030314856450'],@RagsandRuby @BBCRadio4 Hear hear!! (I might be somewhat biased)
1136,1136,1136,1.5367468911945564e+18,2022-06-14 16:26:24+00:00,['1536746891194556417'],"What a ridiculous match. Amazing. England winning at cricket, what a feeling!!"
1137,1137,1137,1.5367378703917875e+18,2022-06-14 15:50:34+00:00,['1536737870391787520'],The world’s greatest gingers #ENGvNZ
1138,1138,1138,1.5367321837502218e+18,2022-06-14 15:27:58+00:00,['1536732183750221827'],@sunny_hundal Looks SO much more fun than normie religions
1139,1139,1139,1.5367295286802063e+18,2022-06-14 15:17:25+00:00,['1536729528680206344'],@gorskon Oh god don’t remind me. I actually watched that one. And indeed read your article too.
1140,1140,1140,1.5367235204614597e+18,2022-06-14 14:53:32+00:00,['1536723520461459456'],"@GirlySwot_ That’s literally what one of them tweeted, one I respected and who started sensible, when ppl challenged why they invite on such kooks. “I like to get a range of opinions” and attacked critics as living in an echo chamber and wanting only confirmation of their biases"
1141,1141,1141,1.5367226190593925e+18,2022-06-14 14:49:57+00:00,['1536722619059392514'],"@VPrasadMDMPH @AshleyStuart94 Funnily enough I was listening to VPZD last night (while doing DIY) and wondered what you guys as medical poddists thought of a lot of these absolutely huge medical(ish) podcasts, esp @ZDoggMD as his Venn diagram overlaps with theirs a little more. But agreed, not limited to pod"
1143,1143,1143,1.5367175078804193e+18,2022-06-14 14:29:39+00:00,['1536717507880419328'],"@gorskon Yup, but I only really appreciated how crazy his assertions are when I went to his Instagram. I caught a recent conversation of his with ‘Glucose Goddess’ and it just eye wateringly unscientific and nonsensical. https://t.co/DutxywqmV6"
1144,1144,1144,1.5367068325001503e+18,2022-06-14 13:47:14+00:00,['1536706832500150273'],@gorskon [makes mental note to ensure all videos are over 15 minutes to be safe from fact checking] 🙃😂
1145,1145,1145,1.536692570952188e+18,2022-06-14 12:50:33+00:00,['1536692570952187908'],@ozaed @htltimor https://t.co/hnpkc1dySY
1146,1146,1146,1.5366923605617992e+18,2022-06-14 12:49:43+00:00,['1536692360561799168'],@Evan_Hadfield Graeme Obree the flying scotsman revolutionised cycle racing and broke world records. To make a deadline to break one he had to prevent his muscles seizing up in the night so drank copious amounts of water forcing himself to wake up many times to pee and stretch (and drink)
1147,1147,1147,1.5366897839252603e+18,2022-06-14 12:39:29+00:00,['1536689783925260289'],@ozaed @htltimor “Dall-E draw yourself in 5 years time”
1149,1149,1149,1.5366877586594363e+18,2022-06-14 12:31:26+00:00,['1536687758659436545'],Has anyone asked Dall-E to draw Dall-E?
1150,1150,1150,1.5366874910922547e+18,2022-06-14 12:30:22+00:00,['1536687491092254720'],Radio people &gt; TV people. No contest.
1151,1151,1151,1.53667358694937e+18,2022-06-14 11:35:07+00:00,['1536673586949369856'],@zackferguson They did actually invite me over for a BBQ
1152,1152,1152,1.5366732680857108e+18,2022-06-14 11:33:51+00:00,['1536673268085710849'],"@MamaDoctorJones No they don’t know what I look like! And I’ve only just moved there. I just saw their address in their notes while talking on the phone. Anyway, I decided to tell them we’re neighbours and it all seemed fine!"
1153,1153,1153,1.5366535944595743e+18,2022-06-14 10:15:41+00:00,['1536653594459574273'],During a phone consultation I notice my patient is my neighbour a few doors down. What’s the customary thing to do in this situation? I’ve never lived near where I work before!
1155,1155,1155,1.5366463973652603e+18,2022-06-14 09:47:05+00:00,['1536646397365260290'],"@GidMK @sciencevs Love Science Vs and anyone who takes the time to analyse claims, like you do so well. But worry that we’re not changing many minds, &amp; that this softer quackery of biohacking (ie compared to COVID stuff) on the self-help/guru/pseudo intellectual podcast axis flies under the radar"
1156,1156,1156,1.536587085351686e+18,2022-06-14 05:51:24+00:00,['1536587085351686146'],"Joe Rogan gets the attention, but ppl know he's not a scientist. I hesitate to comment on Andrew Huberman, David Sinclair, Rangan Chatterjee, Mark Hyman etc because I have listened to 2% of their vast podcast output. Yet what I've heard is often completely non-evidence based."
1157,1157,1157,1.5365870837242511e+18,2022-06-14 05:51:23+00:00,['1536587083724251137'],I guess this is due to their long form content. Analysing a 2hr episode is a significant time commitment. But I do think they deserve more attention. And I can't think of any that haven't drifted into more unproven ideas as they've grown (indeed is that *why* they got big?)
1158,1158,1158,1.536587082025603e+18,2022-06-14 05:51:23+00:00,['1536587082025603072'],"It's quite striking how the big podcasters, who all rotate thru each others' shows, have a tremendous tendency to promote all kinds of incorrect medical information. I'm not talking about COVID – but dietary &amp; longevity pseudoscience. They don't receive enough critical analysis."
1159,1159,1159,1.536493244045054e+18,2022-06-13 23:38:30+00:00,['1536493244045053952'],https://t.co/94Nbdde3ZF
1160,1160,1160,1.5364790685850747e+18,2022-06-13 22:42:11+00:00,['1536479068585074689'],"@reneritchie @NBTJacklyn I hear ya. Definitely spent too much time on Twitter in days gone by, didn’t like the effect it had. Only in 1 slack &amp; no discords! I take regular detoxes from all social media for a month or two once/twice per year. Plus I’m lucky to have a job unconducive to too much phone use!"
1161,1161,1161,1.5364768899797524e+18,2022-06-13 22:33:31+00:00,['1536476889979752450'],@NBTJacklyn Writing for me. Which is also the bit I enjoy. Editing I've only just got some help with because I quite liked it...but after 3 yrs I'm now indifferent. I hate filming with a deep burning passion. Just every aspect of it lol it is the absolute worst
1163,1163,1163,1.5364754907893473e+18,2022-06-13 22:27:57+00:00,['1536475490789347331'],@WhistlingDixie4 Interesting! By K-losing I just meant which kind of diuretic (ie thiazide) but they can all cause low K so it was a bit of a meaningless hedge on my part!
1164,1164,1164,1.5364579763782697e+18,2022-06-13 21:18:22+00:00,['1536457976378269703'],@WhistlingDixie4 Could this just be profound K-losing  diuresis?
1165,1165,1165,1.536452600043909e+18,2022-06-13 20:57:00+00:00,['1536452600043909126'],@Network_Guy @concernecus @SusilPallikada1 @vass_vassiliou Every room is riddled with COVID
1166,1166,1166,1.5364495470225162e+18,2022-06-13 20:44:52+00:00,['1536449547022516227'],"@SusilPallikada1 @vass_vassiliou @concernecus That’s true. Can you loan me fifty quid then, I’m family after all"
1167,1167,1167,1.5364448363075174e+18,2022-06-13 20:26:09+00:00,['1536444836307517441'],@vass_vassiliou @concernecus Didn’t you know we’re cousins thrice removed??
1168,1168,1168,1.536395642788008e+18,2022-06-13 17:10:40+00:00,['1536395642788007939'],https://t.co/2ZsT7L9GXd
1169,1169,1169,1.5363955692283044e+18,2022-06-13 17:10:23+00:00,['1536395569228304389'],@cr0ybot Ah awesome! Just got it from an image search. Very nice work 👏
1173,1173,1173,1.5363731042846843e+18,2022-06-13 15:41:07+00:00,['1536373104284684288'],"@iceman_ex Not surprised. But then again, what action would a self-aware Google AI take if an employee rumbled it"
1174,1174,1174,1.5363612302098964e+18,2022-06-13 14:53:56+00:00,['1536361230209896448'],"@MarkHow80266608 Better than the Binley Mega Chippy song which has troubled me lately (if you don’t know it, don’t look it up)"
1175,1175,1175,1.5363543679594043e+18,2022-06-13 14:26:40+00:00,['1536354367959404547'],I’ve got a very puerile definition of what a moon mentor is…and I’m fairly confident it’ll make more sense than anything Russell Brand can come up with https://t.co/c3YceeBMwA
1176,1176,1176,1.5363459166128333e+18,2022-06-13 13:53:05+00:00,['1536345916612833283'],"Seriously though that last answer is poetic

""I feel like I'm falling forward into an unknown future that holds great danger"""
