Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
1190,1190,1190,1.3707117154118124e+18,2021-03-13 12:21:54+00:00,['1370711715411812352'],Or @NHSEngland could address the  reasons so many family doctors feel the need to leave the profession or the country https://t.co/fmKJ2AaMcI,,or  could address the  reasons so many family doctors feel the need to leave the profession or the country ,False
1192,1192,1192,1.3706886396472443e+18,2021-03-13 10:50:12+00:00,['1370688639647244289'],"@DrLindaDykes @Dr_KM_ That might be the idea. To have them trapped in one field and also not recognised in other countries, to reduce GP shortages",,  that might be the idea to have them trapped in one field and also not recognised in other countries to reduce gp shortages,False
1193,1193,1193,1.3706814537642967e+18,2021-03-13 10:21:39+00:00,['1370681453764296705'],@drmarkporter @parthaskar You missed the point Dr Porter,,  you missed the point dr porter,False
1198,1198,1198,1.370637961331671e+18,2021-03-13 07:28:49+00:00,['1370637961331671042'],@DGlaucomflecken @AlbertJiaoMD I once succeeded in getting an ophthalmologist to come visit a patient on the ward out of hours. I was shocked.  He came in his biker gear and helmet. 🙃,,  i once succeeded in getting an ophthalmologist to come visit a patient on the ward out of hours i was shocked  he came in his biker gear and helmet ,False
1204,1204,1204,1.3696294726940918e+18,2021-03-10 12:41:27+00:00,['1369629472694091776'],That would be about right... the public wants to replace one racist with another racist https://t.co/iT1xGZ6LHz,,that would be about right the public wants to replace one racist with another racist ,False
1206,1206,1206,1.369393122749395e+18,2021-03-09 21:02:17+00:00,['1369393122749394945'],"As a selfish side-note to the current events, “man-baby misogynistic bullies” is the expression my pain was missing https://t.co/wXrC4X8FIy",,as a selfish sidenote to the current events manbaby misogynistic bullies is the expression my pain was missing ,False
1210,1210,1210,1.368288576677544e+18,2021-03-06 19:53:12+00:00,['1368288576677543938'],@DaraDeBrun My fear is that he might actually win,, my fear is that he might actually win,False
1212,1212,1212,1.368128818200871e+18,2021-03-06 09:18:23+00:00,['1368128818200870912'],I stole a pen from the nurse in charge.  He said it was a sign of being a good doctor https://t.co/xtgawQbiNe,,i stole a pen from the nurse in charge  he said it was a sign of being a good doctor ,False
1220,1220,1220,1.36599199833591e+18,2021-02-28 11:47:25+00:00,['1365991998335909888'],"It doesn’t take away from your humanity or compassion, your desire to hold their hand and spend a little longer talking to them than perhaps you should, but it messes with your soul",,it doesnt take away from your humanity or compassion your desire to hold their hand and spend a little longer talking to them than perhaps you should but it messes with your soul,False
1221,1221,1221,1.3659918083969106e+18,2021-02-28 11:46:40+00:00,['1365991808396910592'],"Health workers are used to seeing death on a regular basis. Some tragedies stay with us longer than others. Some make us think of our own mortality. 
 
But with covid, it’s another level. The same air that your patient is gasping for is a danger to you",,"health workers are used to seeing death on a regular basis some tragedies stay with us longer than others some make us think of our own mortality 
 
but with covid its another level the same air that your patient is gasping for is a danger to you",False
1222,1222,1222,1.365991598308393e+18,2021-02-28 11:45:50+00:00,['1365991598308392961'],"I can’t believe I survived 6 months of A&amp;E.  Normally when you talk about “surviving” a rotation you mean the gruelling hours, the stress, or demanding seniors.  

This time, it was daily stress about literally not dying, not catching covid, my main concern being my dogs",,"i cant believe i survived  months of aampe  normally when you talk about surviving a rotation you mean the gruelling hours the stress or demanding seniors  

this time it was daily stress about literally not dying not catching covid my main concern being my dogs",False
1223,1223,1223,1.365976449115689e+18,2021-02-28 10:45:38+00:00,['1365976449115688960'],@thisarash Downward dog yoga position,, downward dog yoga position,False
1224,1224,1224,1.3657643340901294e+18,2021-02-27 20:42:46+00:00,['1365764334090129408'],@peekayone I got a sticker.  Was actually worried I didn’t get vaccinated and it was fake (🙄😂) cos I didn’t feel it at all. But then I couldn’t move my arm for two days so I was reassured,, i got a sticker  was actually worried i didnt get vaccinated and it was fake  cos i didnt feel it at all but then i couldnt move my arm for two days so i was reassured,False
1225,1225,1225,1.3657551921683003e+18,2021-02-27 20:06:26+00:00,['1365755192168300555'],"They’re slowly selling off the NHS. Soon it will all be private US companies. We don’t need blue hearts, rainbows, claps or butterflies https://t.co/1ScDcaeH2b",,theyre slowly selling off the nhs soon it will all be private us companies we dont need blue hearts rainbows claps or butterflies ,False
1226,1226,1226,1.3657412282314465e+18,2021-02-27 19:10:57+00:00,['1365741228231446536'],@Faranak__ Don’t finish the wine by yourself though? 🙂,, dont finish the wine by yourself though ,False
1228,1228,1228,1.365736300029051e+18,2021-02-27 18:51:22+00:00,['1365736300029050889'],"@alomshaha That’s the thing, I actually actively choose to stay at home and sit on the sofa with the dogs 😀",, thats the thing i actually actively choose to stay at home and sit on the sofa with the dogs ,False
1229,1229,1229,1.3656337200074834e+18,2021-02-27 12:03:45+00:00,['1365633720007483393'],Never seen a dog look so proud... He is waiting for his medal https://t.co/iiuL3aiWaP,,never seen a dog look so proud he is waiting for his medal ,False
1231,1231,1231,1.3656231183294996e+18,2021-02-27 11:21:38+00:00,['1365623118329499653'],My science teacher smirked when it got to my turn to answer his question about what we wanted to study at university and I said “medicine”.  I was the refugee girl who couldn’t speak much English https://t.co/oY2l85WTB6,,my science teacher smirked when it got to my turn to answer his question about what we wanted to study at university and i said medicine  i was the refugee girl who couldnt speak much english ,False
1232,1232,1232,1.365618457224618e+18,2021-02-27 11:03:06+00:00,['1365618457224617986'],We went for a walk and Chili smelled some flowers https://t.co/f8BvT0m0rD,,we went for a walk and chili smelled some flowers ,False
1234,1234,1234,1.3653752694989988e+18,2021-02-26 18:56:46+00:00,['1365375269498998789'],So odd to be going home on a Friday evening not feeling jealous of all the people hitting the bars and clubs.  So I got all that to look forward to again after lockdown,,so odd to be going home on a friday evening not feeling jealous of all the people hitting the bars and clubs  so i got all that to look forward to again after lockdown,False
1235,1235,1235,1.3653650388197376e+18,2021-02-26 18:16:07+00:00,['1365365038819737606'],"@Faranak__ Oh no!! 🤦‍♀️😂 I have to say I’m so proud of myself for taking in lunch (I got into while I had a work placement in a village with no shops or cafes)

Also the halva was my dad’s. Every time he visits he comes with his own supply of halva, nabaat, kishmish, khorma cos #iraniandads",," oh no  i have to say im so proud of myself for taking in lunch i got into while i had a work placement in a village with no shops or cafes

also the halva was my dads every time he visits he comes with his own supply of halva nabaat kishmish khorma cos ",False
1236,1236,1236,1.3653612822249677e+18,2021-02-26 18:01:11+00:00,['1365361282224967687'],I try not to be too “foreign” at work but could this container I picked for my lunch (from all the accumulating blank takeaway ones) be more middle-eastern? https://t.co/rDv0l9Qevl,,i try not to be too foreign at work but could this container i picked for my lunch from all the accumulating blank takeaway ones be more middleeastern ,False
1239,1239,1239,1.364697941009707e+18,2021-02-24 22:05:18+00:00,['1364697941009707011'],I remember too well having to use some those out of date PPE https://t.co/iISfWYek3J,,i remember too well having to use some those out of date ppe ,False
1242,1242,1242,1.3645703789332562e+18,2021-02-24 13:38:25+00:00,['1364570378933256193'],@KarlreMarks Every single time,, every single time,False
1245,1245,1245,1.363505795418194e+18,2021-02-21 15:08:08+00:00,['1363505795418193921'],"@Occ4LifeLtd Yes. I worried about that back in November, but they are ok. They come and go, have TV on at nights, leave window open when they cook. They are ok",, yes i worried about that back in november but they are ok they come and go have tv on at nights leave window open when they cook they are ok,False
1246,1246,1246,1.363505465435558e+18,2021-02-21 15:06:50+00:00,['1363505465435557894'],Haha I just noticed the tree in the photo. Is that their Xmas tree?,,haha i just noticed the tree in the photo is that their xmas tree,False
1247,1247,1247,1.3635047167480627e+18,2021-02-21 15:03:51+00:00,['1363504716748062729'],One of my neighbours still has this pumpkin 🎃 by their front door from October.   Why does it bugs me so much every time I see it?  Why is it my business? https://t.co/Bj91l7BuVN,,one of my neighbours still has this pumpkin  by their front door from october   why does it bugs me so much every time i see it  why is it my business ,False
1250,1250,1250,1.363464127017087e+18,2021-02-21 12:22:34+00:00,['1363464127017086976'],"When your dog tells you to investigate something, you do it right away.   You don’t board it up.  

They boarded up a kitten, potentially separating it from its family and starving it - then they “rescue” it, god knows how many days later 🙄 https://t.co/s1rWyhc7K9",,"when your dog tells you to investigate something you do it right away   you dont board it up  

they boarded up a kitten potentially separating it from its family and starving it  then they rescue it god knows how many days later  ",False
1252,1252,1252,1.3634413906388214e+18,2021-02-21 10:52:13+00:00,['1363441390638821382'],That’s just one example.  #MarriedatfirstsightAustralia  and the so called “experts” are toxic,,thats just one example    and the so called experts are toxic,False
1253,1253,1253,1.3634405505322885e+18,2021-02-21 10:48:53+00:00,['1363440550532288513'],"But I started having doubts too. They made Heidi believe it was her fault

When he finally showed his true colours in full glory in a public outburst, the experts point it out to themselves but don’t acknowledge it to her

They’re still trying to get her to make it work  #MAFSAU",,"but i started having doubts too they made heidi believe it was her fault

when he finally showed his true colours in full glory in a public outburst the experts point it out to themselves but dont acknowledge it to her

theyre still trying to get her to make it work  ",False
