,text,edit_history_tweet_ids,author_id,id,followers_count,following_count,tweet_count,listed_count
787,"#RN looking for a new job? Keeping your options open? Join https://t.co/uRNyqBtOZW and gain access to top job opportunities today!
.
.
#rns #registerednurse #registerednurses #nurse #nurses #rnjobs #rnjob #nursejobs #nursejob #nurselife #rnlife #nursesonlinkedin https://t.co/nrs4EvZoWz",['1563619886663839746'],921722057850834945,1563619886663839746,4463,4996,42972,9
788,"RN - Labor &amp; Delivery (L&amp;D) (Nights) - Pittsfield, MA #25829 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/F2HdwlJ4tL",['1563606275677556736'],921722057850834945,1563606275677556736,4463,4996,42972,9
789,"RN - Utilization Review (Days) - Detroit, MI #26034 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/fXw4LfAHqb",['1563576074566479873'],921722057850834945,1563576074566479873,4463,4996,42972,9
790,Assistant Director of Nursing - Quality Manager - 12k Sign-On Bonus!  | @AllMedSearch | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/wEL5GNDSaA,['1563545876790149121'],921722057850834945,1563545876790149121,4463,4996,42972,9
791,"RN - ICU (Days) - Claremont, NH #26535 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/FwY2qvX8M3",['1563530776620126209'],921722057850834945,1563530776620126209,4463,4996,42972,9
792,Case Manager Openings *Sign on Bonus* *Relocation Reimbursement* | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/1xwYhJPfYn,['1563515678526623744'],921722057850834945,1563515678526623744,4463,4996,42972,9
793,"RN - Med/Surg - Telemetry (Nights) - Glens Falls, NY #25007 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/gAjAqYQxUd",['1563500577476472837'],921722057850834945,1563500577476472837,4463,4996,42972,9
794,"RN - Med Surg (Nights) - Lancaster, NH #25888 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/DKpdSM8jes",['1563455279223963649'],921722057850834945,1563455279223963649,4463,4996,42972,9
795,"Bilingual NP Needed in Arlington, VA - Competitive Pay + Weekday Schedule! | @1StopRecruiting | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/T8n1dHhPki",['1563440179230416898'],921722057850834945,1563440179230416898,4463,4996,42972,9
796,RN - Registered Nurse - Relocation to East Texas is Required | @i4SearchGroup | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/hq4mzvWJeO,['1563425079610195969'],921722057850834945,1563425079610195969,4463,4996,42972,9
797,Travel Registered Nurse - ICU  | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/xnlQ7Le2Og,['1563379780745334790'],921722057850834945,1563379780745334790,4463,4996,42972,9
798,"RN - Emergency Room (Nights) - Mount Clemens, MI #25354 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/R9QNyrqO1M",['1563349581571559424'],921722057850834945,1563349581571559424,4463,4996,42972,9
799,Registered Nurse | @tapncare | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/Qyhz6RTodq,['1563319382872207360'],921722057850834945,1563319382872207360,4463,4996,42972,9
800,"RN - Emergency Room (Days) - West Branch, MI #24851 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/JRkrSeXKSe",['1563274084829384704'],921722057850834945,1563274084829384704,4463,4996,42972,9
801,"RN - Med Surg (Nights) - Exeter, NH #26549 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/tjFij4tHEe",['1563258986240954375'],921722057850834945,1563258986240954375,4463,4996,42972,9
802,Emergency Room Nursing Opportunities in Denver and Colorado Springs: Join the Largest Health System in Colorado | @@MerrittHawkins | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/WECeXwFj1B,['1563243885895200769'],921722057850834945,1563243885895200769,4463,4996,42972,9
803,RN - Med/Surg - Telemetry (Nights) | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/Yd6h3GK7Ra,['1563213689578491904'],921722057850834945,1563213689578491904,4463,4996,42972,9
804,Perm - RN - Director of Surgical Services #26259 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/BPpVXh7LQr,['1563198591887282176'],921722057850834945,1563198591887282176,4463,4996,42972,9
805,"RN - Med Surg/Telemetry (Rotating) - Cedar Rapids, IA #26662 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/7CujxOrIOd",['1563168390130196480'],921722057850834945,1563168390130196480,4463,4996,42972,9
806,"RN - Emergency Room Hold (Nights) - Flint, MI #26045 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/hNi3NKDiGE",['1563153291579904001'],921722057850834945,1563153291579904001,4463,4996,42972,9
807,Hepatology Unit Openings | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/3CbMFkluIF,['1563138189929246721'],921722057850834945,1563138189929246721,4463,4996,42972,9
808,"RN - Director of Nursing (Days) - Tupper Lake, NY #25030 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/A7ShexvOr3",['1563092890363969538'],921722057850834945,1563092890363969538,4463,4996,42972,9
809,"Registered Nurse required relocation to Alexandria, LA | @i4SearchGroup | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/FdtEDtLRaG",['1563017393253003264'],921722057850834945,1563017393253003264,4463,4996,42972,9
810,"RN - Emergency Room (Days) - Bay City, MI #26525 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/OsDTHpvFbr",['1563002293129457665'],921722057850834945,1563002293129457665,4463,4996,42972,9
811,ICU RN Needed | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/pm8kA5EjLB,['1562987193853169665'],921722057850834945,1562987193853169665,4463,4996,42972,9
812,RN - Labor &amp; Delivery (L&amp;D) (Variable) | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/cf7wNqyT1S,['1562972095029850113'],921722057850834945,1562972095029850113,4463,4996,42972,9
813,"You are missing top #RN job openings! Register on our main website, https://t.co/PIq9dMPiFW to stay up-to-date on new positions.
.
#rns #registerednurse #registerednurses #nurse #nurses #rnjobs #rnjob #nursejobs #nursejob #nurselife #rnlife #nursesonlinkedin https://t.co/RdhO6kw4WT",['1562969344933388289'],921722057850834945,1562969344933388289,4463,4996,42972,9
814,RN - Med Surg (Days) | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/CN4kp3fam5,['1562956995237650432'],921722057850834945,1562956995237650432,4463,4996,42972,9
815,"RN - Med Surg (Nights) - Peterborough, NH #26214 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/U5GXlV9Cbd",['1562926796655300608'],921722057850834945,1562926796655300608,4463,4996,42972,9
816,Registered Nurse I New Graduate Neurology Neurosurgery | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/v5KakuDJAk,['1562911699614965761'],921722057850834945,1562911699614965761,4463,4996,42972,9
817,"RN - ICU (Nights) - Sault Sainte Marie, MI #24864 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/bxYE8gxuY9",['1562881498969059328'],921722057850834945,1562881498969059328,4463,4996,42972,9
818,"RN - Med Surg (Nights) - Detroit, MI #25761 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/dulyDnR5xa",['1562851301708378112'],921722057850834945,1562851301708378112,4463,4996,42972,9
819,"RN - Emergency Room (Nights) - Claremont, NH #25012 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/Cz07LsfAw4",['1562836201945513984'],921722057850834945,1562836201945513984,4463,4996,42972,9
820,"RN - Emergency Room (Nights) - Marshall, MI #25177 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/b1B5xm0RIM",['1562821100832100353'],921722057850834945,1562821100832100353,4463,4996,42972,9
821,"RN - Emergency Room (Nights) - Marshall, MI #26372 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/mmEhCv6keJ",['1562790902149840901'],921722057850834945,1562790902149840901,4463,4996,42972,9
822,General Surgery / Neuroscience  | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/iMmAPfoPTS,['1562760702133080064'],921722057850834945,1562760702133080064,4463,4996,42972,9
823,"RN - Emergency Room (Nights) - Lapeer, MI #26685 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/nNnhYw6dwy",['1562745602676441088'],921722057850834945,1562745602676441088,4463,4996,42972,9
824,"RN - Float (Days) - St. Ignace, MI #26200 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/K2VM3yIFVW",['1562730503630831616'],921722057850834945,1562730503630831616,4463,4996,42972,9
825,"RN - Med Surg (Nights) - New London, NH #26371 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/kJQeOv4ypZ",['1562715403683786753'],921722057850834945,1562715403683786753,4463,4996,42972,9
826,RN - Cardiac Intensive Care Unit (CICU) | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/P3iAWAhSXd,['1562700304365146114'],921722057850834945,1562700304365146114,4463,4996,42972,9
827,"RN - Med Surg (Days) - Petoskey, MI #25101 | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/DZEkli6UMM",['1562670104692740096'],921722057850834945,1562670104692740096,4463,4996,42972,9
828,Med/Surg - Registered Nurse | | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/26qHatWgTK,['1562655005781266432'],921722057850834945,1562655005781266432,4463,4996,42972,9
829,Registered Nurse - New Grad | @ConcentricHealt | #rn #rns #registerednurse #rnjobs #rnjob #nursejobs #nursingjobs #nursing #nurse #nurses #nursetwitter #nurselife | https://t.co/8MqTN7Neus,['1562624806477910019'],921722057850834945,1562624806477910019,4463,4996,42972,9
830,"We seek to raise the bar higher, not only for ourselves, but for healthcare everywhere. Being bigger isn’t our goal, being better is. If you’re committed to patient care like us, apply to join our team in #Aventura, FL. https://t.co/o18yuez4gA #Nurselife",['1563921516546310144'],1217193401118085125,1563921516546310144,1325,33,2102,3
831,"We’re one of the nation’s leading providers of healthcare services. Help us continue to thrive as our next RN Registered Nurse Progressive Care in #Inverness, FL. https://t.co/5U1zYKEEFC #NurseLife",['1563543170939375618'],1217193401118085125,1563543170939375618,1325,33,2102,3
832,Unlock the possibilities within your career at HCA Florida Sarasota Doctors Hos... by joining our team as a RN OR Surgical Services. Apply today: https://t.co/RUwRbzrHMQ #Nurse #Nurselife,['1563315716337438720'],1217193401118085125,1563315716337438720,1325,33,2102,3
833,"We’re one of the nation’s leading providers of healthcare services. Help us continue to thrive as our next RN Registered Nurse Neuro-Tele in Trinity, FL. https://t.co/X8DtlNyPmF #NurseLife #RN",['1562761413520568320'],1217193401118085125,1562761413520568320,1325,33,2102,3
834,"We believe that our colleagues are worth more than a paycheck. That is why we provide them with a number of other benefits so that they can have the support they need. Are you looking for better benefits? Check out this opening in #Hudson, FL. https://t.co/9hqCfIGPZk #NurseLife",['1562673941205774337'],1217193401118085125,1562673941205774337,1325,33,2102,3
838,"Our client, a highly respected provider of incontinence products is searching for a RN, Clinical Sales Lead. 04.352.8884/deb@mckenziehcr.com #RN #RNCareers #RNJobs #UniqueRNJobs #RewardingCareers #Nurse #FutureofNursing  #Manitoba
#Nurses #NurseLife #NursesRock #NurseCollab https://t.co/EEIikGE116",['1563913192031543299'],75114436,1563913192031543299,503,1209,6045,0
839,"#Hiring Great Careers Start Here. At McKenzie Health Care Recruitment we work with great employers.  #Nurses + #RN, #LPN Leaders. #ApplyNow careers@mckenziehcr.com / 604.352.8884 #NurseLife #NursesRock #RNJobs  #LPNJobs #NursingLeadershipOpportunities 😀 https://t.co/uO7kN6IrwR",['1563646436855660546'],75114436,1563646436855660546,503,1209,6045,0
840,"#Hiring Great Careers Start Here. At McKenzie Health Care Recruitment we work great employers.  #Opportunities  #SeniorsCare #Nurses + #RN, #LPN Leaders. #ApplyNow careers@mckenziehcr.com / 604.352.8884 #NurseLife #NursesRock #RNJobs  #LPNJobs #NursingLeadershipOpportunities 😀 https://t.co/iVQWUyKtHQ",['1563538258524459010'],75114436,1563538258524459010,503,1209,6045,0
841,"Director of Care – RN, RPN, LPN 

Join the team here!  Work in a home truly patient-centred, caring and a calm place to work McKenzie Health Care Recruitment
 – Since 1998  careers@mckenziehcr.com  604.352.8884 1800-599-8865 #RN #LPN #RPN #NurseLife #NursesRock #NurseLeadership https://t.co/FIglwjSUHM",['1563382199621017600'],75114436,1563382199621017600,503,1209,6045,0
842,"#Hiring Great Careers Start Here. At McKenzie Health Care Recruitment we work with great employers.  #Nurses + #RN, #LPN Leaders. #ApplyNow careers@mckenziehcr.com / 604.352.8884 #NurseLife #NursesRock #RNJobs  #LPNJobs #NursingLeadershipOpportunities 😀 https://t.co/0CpOaUWb28",['1563340702469107713'],75114436,1563340702469107713,503,1209,6045,0
843,"RN, Geriatrics + Wound Care + Educator Clinical Sales Role. 
 Incontinence Products Apply 604.352.8884 ▪ careers@mckenziehcr.com #nurseeducators #woundcare #WOCN #registerednurses #ManitobaNurses #RNCareers #RNRecruitment #Nuresrock #nurselife #woundcarenurse https://t.co/5prMOJlaQs",['1563277785375723520'],75114436,1563277785375723520,503,1209,6045,0
